"Ticker","Date","LatestAvailableDate","HistoryBars","HistoryQuality","Price","ChangePct","Signal","ActiveSignals","SignalGroup","ActiveSignal","SniperLocation","LastActiveSignals","LastActiveDate","LastSniperLocation","SignalAgeLabel","AgeDays","Trend","TrendShort","TrendMedium","TrendLong","Structure","Regime","RisenScore","RisenInsideRolling","RisenRecentUpBreak","RisenVolSurge","Quadrant","AlphaStatus","RVol","VolPower","VolRegime","XRayBuyPowerPct","XRaySellPowerPct","RSI","ADX","PlusDI","MinusDI","EMA21","EMA50","EMA200","Volume","VolumeSMA20","Score","LogicNotes","Strategy","PortfolioCapital","Buy1","Buy2","Buy3","Buy4","Weight1","Weight2","Weight3","Weight4","Lot1","Lot2","Lot3","Lot4","TotalLots","TotalDeployed","CashLeft","AvgEntry","TheoreticalAvgEntry","StopLoss","TP1","TP2","TP2Fib","RiskBuy1Pct","RiskAvgPct","UpsideBuy1Pct","UpsideAvgPct","RewardRiskBuy1","RewardRiskAvg"
"NICE","2026-05-26","2026-05-26","555","FULL","276","0","AVOID","-","passive","FALSE","","SMART SNIPER","2026-01-06","Demand Structure","140d","140","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","37.18","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.92","0.92","NORMAL","46.15","53.85","34.02","22.19","16","24.36","295.83","311.29","363.35","640600","696550","720","Supertrend bearish | RSI 34.0 lemah | Volume 0.92x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","442","408","398","386","0.1","0.2","0.3","0.4","226","490","753","1036","2505","99940200","59800","398.96","398.97","370","550","660","660","16.29","7.26","49.32","65.43","3.03","9.01"
"NICL","2026-05-26","2026-05-26","560","FULL","545","-1.8018018018018018","AVOID","-","passive","FALSE","","G ACC","2026-01-06","","140d","140","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","46.98","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.74","0.74","DRY / QUIET","30","70","21.81","38.99","7.2","37.39","728.38","851.8","961.89","12115500","16314175","720","Supertrend bearish | RSI 21.8 lemah | Volume 0.74x | Crash filter aktif | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","1840","1410","1305","1160","0.1","0.2","0.3","0.4","54","141","229","344","768","99605500","394500","1296.95","1297.18","955","3170","4500","4500","48.1","26.37","144.57","246.97","3.01","9.37"
"VICO","2026-05-26","2026-05-26","560","FULL","142","-2.0689655172413794","AVOID","-","passive","FALSE","","V-SHAPE","2026-01-06","","140d","140","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","25","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.4","0.4","DRY / QUIET","0","100","35","34.89","30.72","15.46","154.47","161.39","173.08","405500","1020160","720","Supertrend bearish | RSI 35.0 lemah | Volume 0.4x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","212","204","202","200","0.1","0.2","0.3","0.4","471","980","1485","2000","4936","99974200","25800","202.54","202.54","194","240","266","266","8.49","4.22","25.47","31.33","3","7.43"
"MMLP","2026-05-26","2026-05-26","560","FULL","318","-0.625","AVOID","-","passive","FALSE","","V-SHAPE","2026-01-02","","144d","144","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","67.4","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.45","0.45","DRY / QUIET","20","80","36.51","15.89","15.93","24.24","334.39","358.61","449.09","461000","1030310","712","Supertrend bearish | RSI 36.5 lemah | Volume 0.45x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","555","520","510","500","0.1","0.2","0.3","0.4","180","384","588","800","1952","99946000","54000","512.02","512.02","478","670","785","785","13.87","6.64","41.44","53.31","2.99","8.02"
"TEBE","2026-05-26","2026-05-26","560","FULL","1010","-5.607476635514018","AVOID","-","passive","FALSE","","SMART SNIPER + V-SHAPE","2025-12-08","Demand Structure","169d","169","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","51.67","TRUE","FALSE","FALSE","IMPROVING","IMPROVING (Passive)","0.69","0.69","DRY / QUIET","0","100","34.45","32.07","12.22","34.24","1155.9","1304.14","1560.88","1055500","1524385","712","Supertrend bearish | RSI 34.5 lemah | Volume 0.69x | Crash filter aktif | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","2500","2230","2170","2080","0.1","0.2","0.3","0.4","40","89","138","192","459","99729000","271000","2172.75","2172.77","1925","3360","4230","4230","23","11.4","69.2","94.68","3.01","8.3"
"CMNP","2026-05-26","2026-05-26","560","FULL","1405","-1.7482517482517483","AVOID","-","passive","FALSE","","G ACC","2025-12-30","","147d","147","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","SIDEWAYS","54.06","TRUE","FALSE","FALSE","WEAKENING","WEAKENING (Passive)","0.09","0.09","DRY / QUIET","11.11","88.89","39.31","18.21","19.98","20.6","1480.61","1481.88","1466.54","87200","924890","706","Supertrend bearish | RSI 39.3 lemah | Volume 0.09x | Lolos anti-crash ADX | RISEN SIDEWAYS","Full Grid (1-2-3-4)","100000000","1765","1535","1480","1400","0.1","0.2","0.3","0.4","56","130","202","285","673","99635000","365000","1480.46","1480.68","1285","2490","3500","3500","27.2","13.2","98.3","136.41","3.61","10.33"
"GLVA","2026-05-26","2026-05-26","560","FULL","344","4.242424242424243","AVOID","-","passive","FALSE","","SMART GAMMA","2025-11-10","","197d","197","DOWNTREND","BULLISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","SIDEWAYS","82.32","TRUE","FALSE","FALSE","LEADING","LEADING (Passive)","0.12","0.12","DRY / QUIET","100","0","51.93","17.4","13.58","16.26","340.06","344.83","356.78","5200","42690","706","Supertrend bearish | RSI 51.9 > 50 | Volume 0.12x | Lolos anti-crash ADX | RISEN SIDEWAYS","Full Grid (1-2-3-4)","100000000","462","388","370","344","0.1","0.2","0.3","0.4","216","515","810","1162","2703","99904000","96000","369.6","369.62","308","695","925","925","33.33","16.67","100.22","150.27","3.01","9.02"
"BACA","2026-05-26","2026-05-26","560","FULL","122","-3.1746031746031744","AVOID","-","passive","FALSE","","SMART GAMMA","2025-12-29","","148d","148","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","18.54","TRUE","FALSE","FALSE","WEAKENING","WEAKENING (Passive)","0.73","0.73","DRY / QUIET","16.67","83.33","32.03","21.26","13.24","23.18","131.25","138.07","146.74","1267100","1745310","704","Supertrend bearish | RSI 32.0 lemah | Volume 0.73x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","252","195","181","162","0.1","0.2","0.3","0.4","396","1025","1657","2469","5547","99956200","43800","180.2","180.21","134","430","605","605","46.83","25.64","140.08","235.74","2.99","9.2"
"BPTR","2026-05-26","2026-05-26","560","FULL","73","1.3888888888888888","AVOID","-","passive","FALSE","","V-SHAPE","2025-12-29","","148d","148","DOWNTREND","BEARISH","BEARISH","BEARISH","DOWNTREND DISCOUNT","NORMAL DOWNTREND","25","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.11","0.11","DRY / QUIET","60","40","40.74","33.15","29.67","20.68","80.68","82.64","86.16","1840500","16249990","704","Supertrend bearish | RSI 40.7 lemah | Volume 0.11x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","91","88","87","86","0.1","0.2","0.3","0.4","1098","2272","3448","4651","11469","99981600","18400","87.18","87.18","84","102","112","112","7.69","3.64","23.08","28.48","3","7.82"
"COCO","2026-05-26","2026-05-26","560","FULL","236","-6.349206349206349","AVOID","-","passive","FALSE","","EARLY SWEEP","2025-12-29","","148d","148","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","25","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.16","0.16","DRY / QUIET","9.09","90.91","35.54","20.16","18.43","28.14","306.17","330.86","328.82","13047100","80643885","704","Supertrend bearish | RSI 35.5 lemah | Volume 0.16x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","444","328","300","260","0.1","0.2","0.3","0.4","225","609","1000","1538","3372","99953200","46800","296.42","296.43","194","820","1195","1195","56.31","34.55","169.14","303.14","3","8.77"
"GZCO","2026-05-26","2026-05-26","560","FULL","148","-3.2679738562091507","AVOID","-","passive","FALSE","","EARLY SWEEP","2025-12-29","","148d","148","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","25","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.53","0.53","DRY / QUIET","0","100","30.71","34.57","11.08","31.54","184.82","200.04","204.92","15141200","28415385","704","Supertrend bearish | RSI 30.7 lemah | Volume 0.53x | Crash filter aktif | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","394","238","202","149","0.1","0.2","0.3","0.4","253","840","1485","2684","5262","99948800","51200","189.94","189.97","75","875","1350","1350","80.96","60.51","242.64","610.73","3","10.09"
"AVIA","2026-05-26","2026-05-26","560","FULL","344","1.1764705882352942","AVOID","-","passive","FALSE","","BETA BREAKOUT","2025-11-05","","202d","202","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","36.3","TRUE","FALSE","FALSE","LEADING","LEADING (Passive)","0.5","0.5","DRY / QUIET","75","25","33.93","33.08","12.78","29.86","362.53","382.35","419.99","9047900","18107350","696","Supertrend bearish | RSI 33.9 lemah | Volume 0.5x | Crash filter aktif | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","458","436","430","424","0.1","0.2","0.3","0.4","218","458","697","943","2316","99907400","92600","431.38","431.38","412","525","595","595","10.04","4.49","29.91","37.93","2.98","8.44"
"PLAN","2026-05-26","2026-05-26","560","FULL","44","7.317073170731707","AVOID","-","passive","FALSE","","EARLY SWEEP","2025-12-24","","153d","153","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","SIDEWAYS","36.06","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","1.35","1.35","EXPANSION","75","25","44.65","13.83","25.4","25.25","46.63","50.51","51.72","7385000","5457035","694","Supertrend bearish | RSI 44.6 lemah | Volume valid 1.35x | Lolos anti-crash ADX | RISEN SIDEWAYS","Full Grid (1-2-3-4)","100000000","53","49","47","46","0.1","0.2","0.3","0.4","1886","4081","6382","8695","21044","99985100","14900","47.51","47.51","43","68","83","83","18.87","9.5","56.6","74.69","3","7.86"
"ASDM","2026-05-26","2026-05-26","560","FULL","505","0","AVOID","-","passive","FALSE","","SMART GAMMA","2025-11-03","","204d","204","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","45.19","TRUE","FALSE","FALSE","LEADING","LEADING (Passive)","0.07","0.07","DRY / QUIET","0","100","32.18","45.52","13.2","25.38","532.26","569.05","582.26","6500","93995","692","Supertrend bearish | RSI 32.2 lemah | Volume 0.07x | Crash filter aktif | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","600","555","545","530","0.1","0.2","0.3","0.4","166","360","550","754","1830","99877000","123000","545.78","545.79","505","745","885","885","15.83","7.47","47.5","62.15","3","8.32"
"BSML","2026-05-26","2026-05-26","560","FULL","402","-1.4705882352941175","HOLD","-","passive","FALSE","","V-SHAPE","2025-12-22","","155d","155","UPTREND","BEARISH","BULLISH","BULLISH","UPTREND PREMIUM","NORMAL UPTREND","62.58","TRUE","TRUE","FALSE","WEAKENING","WEAKENING (Passive)","0.71","0.71","DRY / QUIET","0","100","50.32","30.04","23.89","17.98","406.28","380.13","271.5","11752400","16546950","690","Supertrend bullish | RSI 50.3 > 50 | Volume 0.71x | Lolos anti-crash ADX | RISEN NORMAL UPTREND","Full Grid (1-2-3-4)","100000000","254","230","224","214","0.1","0.2","0.3","0.4","393","869","1339","1869","4470","99959400","40600","223.62","223.63","202","332","410","410","20.47","9.67","61.42","83.34","3","8.62"
"MMIX","2026-05-26","2026-05-26","560","FULL","386","3.2085561497326207","HOLD","-","passive","FALSE","","EARLY SWEEP","2025-12-19","","158d","158","UPTREND","BULLISH","BULLISH","BULLISH","UPTREND PREMIUM","NORMAL UPTREND","32.53","TRUE","TRUE","FALSE","LAGGING","LAGGARD (Passive)","1.2","1.2","EXPANSION","87.5","12.5","68.34","54.21","31.47","13.15","343.95","302","254.02","5460600","4540420","684","Supertrend bullish | RSI 68.3 > 50 | Volume valid 1.2x | Lolos anti-crash ADX | RISEN NORMAL UPTREND","Full Grid (1-2-3-4)","100000000","244","232","230","226","0.1","0.2","0.3","0.4","409","862","1304","1769","4344","99949400","50600","230.09","230.09","216","286","288","288","11.48","6.12","18.03","25.17","1.57","4.11"
"UNTR","2026-05-26","2026-05-26","560","FULL","23800","-3.1536113936927768","AVOID","-","passive","FALSE","","BETA BREAKOUT","2025-12-19","","158d","158","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","15.31","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","1.38","1.38","EXPANSION","17.07","82.93","23.39","39.69","12.27","41.03","27036.6","28493.23","27862.3","5015300","3628610","684","Supertrend bearish | RSI 23.4 lemah | Volume valid 1.38x | Crash filter aktif | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","29800","28825","28600","28275","0.1","0.2","0.3","0.4","3","6","10","14","33","94420000","5580000","28612.12","28628.35","27700","32950","36250","36250","7.05","3.19","21.64","26.69","3.07","8.37"
"WINS","2026-05-26","2026-05-26","560","FULL","500","-4.761904761904762","AVOID","-","passive","FALSE","","G ACC","2025-12-18","","159d","159","DOWNTREND","BEARISH","BEARISH","BULLISH","DEMAND STRUCTURE","SIDEWAYS","69.49","TRUE","FALSE","FALSE","WEAKENING","WEAKENING (Passive)","0.64","0.64","DRY / QUIET","6.25","93.75","39.69","19.17","18.09","21.31","529.64","526.49","486.36","1745600","2739590","682","Supertrend bearish | RSI 39.7 lemah | Volume 0.64x | Lolos anti-crash ADX | RISEN SIDEWAYS","Full Grid (1-2-3-4)","100000000","515","462","448","430","0.1","0.2","0.3","0.4","194","432","669","930","2225","99910600","89400","449.04","449.04","404","680","850","850","21.55","10.03","65.05","89.29","3.02","8.9"
"AGRO","2026-05-26","2026-05-26","560","FULL","164","-1.7964071856287425","AVOID","-","passive","FALSE","","SMART GAMMA","2025-12-15","","162d","162","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","25","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.53","0.53","DRY / QUIET","25","75","39.56","24.13","20.71","25.91","175.08","184.01","207.84","6074000","11372830","676","Supertrend bearish | RSI 39.6 lemah | Volume 0.53x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","248","228","224","216","0.1","0.2","0.3","0.4","403","877","1339","1851","4470","99965200","34800","223.64","223.64","206","312","374","374","16.94","7.89","50.81","67.24","3","8.53"
"MINE","2026-05-26","2026-05-26","283","FULL","260","-2.9850746268656714","AVOID","-","passive","FALSE","","EARLY SWEEP","2025-12-15","","162d","162","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","20.26","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","1.55","1.55","EXPANSION","50","50","25.34","25.82","13.38","30.78","305.67","341.15","412.61","1138900","736040","676","Supertrend bearish | RSI 25.3 lemah | Volume valid 1.55x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","484","480","478","476","0.1","0.2","0.3","0.4","206","416","627","840","2089","99893000","107000","478.19","478.19","472","530","535","535","2.48","1.29","10.54","11.88","4.25","9.18"
"SGRO","2026-05-26","2026-05-26","560","FULL","2920","2.097902097902098","AVOID","-","passive","FALSE","","SMART GAMMA","2025-11-19","","188d","188","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","62.49","TRUE","FALSE","FALSE","IMPROVING","IMPROVING (Passive)","0.47","0.47","DRY / QUIET","63.64","36.36","23.68","53.78","11.07","41.95","3713.94","4655.85","5192.32","91000","192170","674","Supertrend bearish | RSI 23.7 lemah | Volume 0.47x | Crash filter aktif | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","7225","5900","5600","5150","0.1","0.2","0.3","0.4","13","33","53","77","176","98197500","1802500","5579.4","5587.2","4510","11300","15375","15375","37.58","19.17","112.8","175.57","3","9.16"
"LPGI","2026-05-26","2026-05-26","560","FULL","700","0.7194244604316548","HOLD","-","passive","FALSE","","SMART GAMMA","2025-10-22","","216d","216","UPTREND","BULLISH","BULLISH","BULLISH","DEMAND STRUCTURE","SIDEWAYS","56.41","TRUE","FALSE","FALSE","LEADING","LEADING (Passive)","0.04","0.04","DRY / QUIET","75","25","52.89","21.8","13.3","13.79","695.17","683.58","684.17","4000","100075","668","Supertrend bullish | RSI 52.9 > 50 | Volume 0.04x | Lolos anti-crash ADX | RISEN SIDEWAYS","Full Grid (1-2-3-4)","100000000","770","595","555","496","0.1","0.2","0.3","0.4","129","336","540","806","1811","99872600","127400","551.48","551.57","406","3500","3550","3550","47.27","26.38","361.04","543.73","7.64","20.61"
"EMTK","2026-05-26","2026-05-26","560","FULL","655","0.7692307692307693","AVOID","-","passive","FALSE","","G ACC","2025-12-10","","167d","167","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","44.01","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.6","0.6","DRY / QUIET","40","60","27.01","28.7","14.45","35.11","742.23","804.51","903.15","17431200","29198010","666","Supertrend bearish | RSI 27.0 lemah | Volume 0.6x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","1420","1290","1255","1210","0.1","0.2","0.3","0.4","70","155","239","330","794","99859500","140500","1257.68","1257.73","1140","1840","2260","2260","19.72","9.36","59.15","79.7","3","8.52"
"IMPC","2026-05-26","2026-05-26","560","FULL","1760","-3.0303030303030303","AVOID","-","passive","FALSE","","G ACC","2025-12-05","","172d","172","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","38.02","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.39","0.39","DRY / QUIET","4","96","34.48","21.58","16.91","23.04","2007.89","2151.94","2091.41","10341500","26655850","656","Supertrend bearish | RSI 34.5 lemah | Volume 0.39x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","3790","2040","1625","1040","0.1","0.2","0.3","0.4","26","98","184","384","692","99682000","318000","1440.49","1441.64","244","9100","14425","14425","93.56","83.06","280.61","901.39","3","10.85"
"BANK","2026-05-26","2026-05-26","560","FULL","278","-2.112676056338028","AVOID","-","passive","FALSE","","SMART GAMMA","2025-12-04","","173d","173","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","17.5","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.6","0.6","DRY / QUIET","46.15","53.85","23.65","34.24","11.93","41.17","444.64","513.2","686.8","8802800","14555160","654","Supertrend bearish | RSI 23.6 lemah | Volume 0.6x | Crash filter aktif | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","970","895","875","850","0.1","0.2","0.3","0.4","103","223","342","470","1138","99824500","175500","877.19","877.19","815","1205","1435","1435","15.98","7.09","47.94","63.59","3","8.97"
"BSBK","2026-05-26","2026-05-26","560","FULL","52","-1.8867924528301887","AVOID","-","passive","FALSE","","BETA BREAKOUT + V-SHAPE","2025-12-04","","173d","173","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","72.32","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.25","0.25","DRY / QUIET","0","100","32.47","20.27","14.79","20.76","56.51","59.24","63.27","6929700","27809170","654","Supertrend bearish | RSI 32.5 lemah | Volume 0.25x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","87","76","73","69","0.1","0.2","0.3","0.4","1149","2631","4109","5797","13686","99986900","13100","73.06","73.06","63","123","159","159","27.59","13.77","82.76","117.64","3","8.54"
"MANG","2026-05-26","2026-05-26","553","FULL","47","-6","AVOID","-","passive","FALSE","","SMART GAMMA","2025-12-03","","174d","174","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","SIDEWAYS","46.09","TRUE","TRUE","FALSE","LAGGING","LAGGARD (Passive)","1.04","1.04","NORMAL","12.5","87.5","45.84","23.17","25.16","17.91","49.36","50.51","56.08","10753700","10383065","652","Supertrend bearish | RSI 45.8 lemah | Volume 1.04x | Lolos anti-crash ADX | RISEN SIDEWAYS","Full Grid (1-2-3-4)","100000000","79","65","61","56","0.1","0.2","0.3","0.4","1265","3076","4918","7142","16401","99982500","17500","60.96","60.96","49","124","169","169","37.97","19.62","113.92","177.23","3","9.03"
"LUCY","2026-05-26","2026-05-26","560","FULL","1025","-5.092592592592593","AVOID","-","passive","FALSE","","G ACC","2025-12-01","","176d","176","DOWNTREND","BEARISH","BEARISH","BULLISH","DEMAND STRUCTURE","NORMAL UPTREND","21.35","TRUE","TRUE","FALSE","LAGGING","LAGGARD (Passive)","0.13","0.13","DRY / QUIET","31.58","68.42","33.66","21.51","20.1","37.79","1350.48","1411.75","925.06","56500","436400","648","Supertrend bearish | RSI 33.7 lemah | Volume 0.13x | Lolos anti-crash ADX | RISEN NORMAL UPTREND","Full Grid (1-2-3-4)","100000000","194","145","133","117","0.1","0.2","0.3","0.4","515","1379","2255","3418","7567","99968600","31400","132.11","132.11","94","344","494","494","51.55","28.85","154.64","273.93","3","9.5"
