"Ticker","Date","LatestAvailableDate","HistoryBars","HistoryQuality","Price","ChangePct","Signal","ActiveSignals","SignalGroup","ActiveSignal","SniperLocation","LastActiveSignals","LastActiveDate","LastSniperLocation","SignalAgeLabel","AgeDays","Trend","TrendShort","TrendMedium","TrendLong","Structure","Regime","RisenScore","RisenInsideRolling","RisenRecentUpBreak","RisenVolSurge","Quadrant","AlphaStatus","RVol","VolPower","VolRegime","XRayBuyPowerPct","XRaySellPowerPct","RSI","ADX","PlusDI","MinusDI","EMA21","EMA50","EMA200","Volume","VolumeSMA20","Score","LogicNotes","Strategy","PortfolioCapital","Buy1","Buy2","Buy3","Buy4","Weight1","Weight2","Weight3","Weight4","Lot1","Lot2","Lot3","Lot4","TotalLots","TotalDeployed","CashLeft","AvgEntry","TheoreticalAvgEntry","StopLoss","TP1","TP2","TP2Fib","RiskBuy1Pct","RiskAvgPct","UpsideBuy1Pct","UpsideAvgPct","RewardRiskBuy1","RewardRiskAvg"
"COWL","2026-05-29","2026-05-29","561","FULL","50","0","HOLD","-","passive","FALSE","","-","","","-","","UPTREND","NEUTRAL","NEUTRAL","NEUTRAL","UPTREND PREMIUM","N/A","0","FALSE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0","0","NO VOLUME","50","50","100","0","0","0","50","50","50","0","0","0","Supertrend bullish | RSI 100.0 > 50 | Volume NaNx | Lolos anti-crash ADX | RISEN N/A","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CPRI","2026-05-29","2026-05-29","561","FULL","50","0","HOLD","-","passive","FALSE","","-","","","-","","UPTREND","NEUTRAL","NEUTRAL","NEUTRAL","UPTREND PREMIUM","N/A","0","FALSE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0","0","NO VOLUME","50","50","100","0","0","0","50","50","50","0","0","0","Supertrend bullish | RSI 100.0 > 50 | Volume NaNx | Lolos anti-crash ADX | RISEN N/A","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DEAL","2026-05-29","2026-05-29","561","FULL","6","0","HOLD","-","passive","FALSE","","-","","","-","","UPTREND","NEUTRAL","NEUTRAL","NEUTRAL","UPTREND PREMIUM","SIDEWAYS","0","FALSE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0","0","NO VOLUME","50","50","42.75","16.23","31.35","43.5","6","6","6.01","0","0","0","Supertrend bullish | RSI 42.8 lemah | Volume NaNx | Lolos anti-crash ADX | RISEN SIDEWAYS","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DUCK","2026-05-29","2026-05-29","561","FULL","176","0","HOLD","-","passive","FALSE","","-","","","-","","UPTREND","NEUTRAL","NEUTRAL","NEUTRAL","UPTREND PREMIUM","N/A","0","FALSE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0","0","NO VOLUME","50","50","100","0","0","0","176","176","176","0","0","0","Supertrend bullish | RSI 100.0 > 50 | Volume NaNx | Lolos anti-crash ADX | RISEN N/A","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ENVY","2026-05-29","2026-05-29","561","FULL","50","0","HOLD","-","passive","FALSE","","-","","","-","","UPTREND","NEUTRAL","NEUTRAL","NEUTRAL","UPTREND PREMIUM","N/A","0","FALSE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0","0","NO VOLUME","50","50","100","0","0","0","50","50","50","0","0","0","Supertrend bullish | RSI 100.0 > 50 | Volume NaNx | Lolos anti-crash ADX | RISEN N/A","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ETWA","2026-05-29","2026-05-29","561","FULL","70","0","AVOID","-","passive","FALSE","","-","","","-","","DOWNTREND","NEUTRAL","NEUTRAL","NEUTRAL","DOWNTREND PREMIUM","SIDEWAYS","0","FALSE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0","0","NO VOLUME","50","50","24.91","72.6","8.26","52","70","70","70.12","0","0","0","Supertrend bearish | RSI 24.9 lemah | Volume NaNx | Crash filter aktif | RISEN SIDEWAYS","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FASW","2026-05-29","2026-05-29","561","FULL","5275","0","AVOID","-","passive","FALSE","","-","","","-","","DOWNTREND","NEUTRAL","NEUTRAL","BEARISH","DOWNTREND PREMIUM","SIDEWAYS","0","FALSE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0","0","NO VOLUME","50","50","0.83","97.73","1.13","98.75","5275","5275.02","5293.83","0","0","0","Supertrend bearish | RSI 0.8 lemah | Volume NaNx | Crash filter aktif | RISEN SIDEWAYS","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GAMA","2026-05-29","2026-05-29","561","FULL","18","0","HOLD","-","passive","FALSE","","-","","","-","","UPTREND","NEUTRAL","NEUTRAL","NEUTRAL","UPTREND PREMIUM","N/A","0","FALSE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0","0","NO VOLUME","50","50","100","0","0","0","18","18","18","0","0","0","Supertrend bullish | RSI 100.0 > 50 | Volume NaNx | Lolos anti-crash ADX | RISEN N/A","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GOLL","2026-05-29","2026-05-29","561","FULL","50","0","HOLD","-","passive","FALSE","","-","","","-","","UPTREND","NEUTRAL","NEUTRAL","NEUTRAL","UPTREND PREMIUM","N/A","0","FALSE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0","0","NO VOLUME","50","50","100","0","0","0","50","50","50","0","0","0","Supertrend bullish | RSI 100.0 > 50 | Volume NaNx | Lolos anti-crash ADX | RISEN N/A","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GOTOM","2026-05-29","2026-05-29","359","FULL","68","0","HOLD","-","passive","FALSE","","-","","","-","","UPTREND","NEUTRAL","NEUTRAL","NEUTRAL","UPTREND PREMIUM","N/A","0","FALSE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0","0","NO VOLUME","50","50","100","0","0","0","68","68","68","0","0","0","Supertrend bullish | RSI 100.0 > 50 | Volume NaNx | Lolos anti-crash ADX | RISEN N/A","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HKMU","2026-05-29","2026-05-29","561","FULL","50","0","HOLD","-","passive","FALSE","","-","","","-","","UPTREND","NEUTRAL","NEUTRAL","NEUTRAL","UPTREND PREMIUM","N/A","0","FALSE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0","0","NO VOLUME","50","50","100","0","0","0","50","50","50","0","0","0","Supertrend bullish | RSI 100.0 > 50 | Volume NaNx | Lolos anti-crash ADX | RISEN N/A","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HOME","2026-05-29","2026-05-29","561","FULL","50","0","HOLD","-","passive","FALSE","","-","","","-","","UPTREND","NEUTRAL","NEUTRAL","NEUTRAL","UPTREND PREMIUM","N/A","0","FALSE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0","0","NO VOLUME","50","50","100","0","0","0","50","50","50","0","0","0","Supertrend bullish | RSI 100.0 > 50 | Volume NaNx | Lolos anti-crash ADX | RISEN N/A","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HOTL","2026-05-29","2026-05-29","561","FULL","50","0","HOLD","-","passive","FALSE","","-","","","-","","UPTREND","NEUTRAL","NEUTRAL","NEUTRAL","UPTREND PREMIUM","N/A","0","FALSE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0","0","NO VOLUME","50","50","100","0","0","0","50","50","50","0","0","0","Supertrend bullish | RSI 100.0 > 50 | Volume NaNx | Lolos anti-crash ADX | RISEN N/A","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IIKP","2026-05-29","2026-05-29","561","FULL","50","0","HOLD","-","passive","FALSE","","-","","","-","","UPTREND","NEUTRAL","NEUTRAL","NEUTRAL","UPTREND PREMIUM","N/A","0","FALSE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0","0","NO VOLUME","50","50","100","0","0","0","50","50","50","0","0","0","Supertrend bullish | RSI 100.0 > 50 | Volume NaNx | Lolos anti-crash ADX | RISEN N/A","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JSKY","2026-05-29","2026-05-29","561","FULL","52","0","HOLD","-","passive","FALSE","","-","","","-","","UPTREND","NEUTRAL","NEUTRAL","NEUTRAL","UPTREND PREMIUM","N/A","0","FALSE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0","0","NO VOLUME","50","50","100","0","0","0","52","52","52","0","0","0","Supertrend bullish | RSI 100.0 > 50 | Volume NaNx | Lolos anti-crash ADX | RISEN N/A","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KAYU","2026-05-29","2026-05-29","561","FULL","18","0","AVOID","-","passive","FALSE","","-","","","-","","DOWNTREND","NEUTRAL","NEUTRAL","BEARISH","DOWNTREND PREMIUM","NORMAL DOWNTREND","0","FALSE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0","0","NO VOLUME","50","50","0","100","0","100","18","18","18.32","0","0","0","Supertrend bearish | RSI 0.0 lemah | Volume NaNx | Crash filter aktif | RISEN NORMAL DOWNTREND","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KBRI","2026-05-29","2026-05-29","561","FULL","50","0","HOLD","-","passive","FALSE","","-","","","-","","UPTREND","NEUTRAL","NEUTRAL","NEUTRAL","UPTREND PREMIUM","N/A","0","FALSE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0","0","NO VOLUME","50","50","100","0","0","0","50","50","50","0","0","0","Supertrend bullish | RSI 100.0 > 50 | Volume NaNx | Lolos anti-crash ADX | RISEN N/A","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LCGP","2026-05-29","2026-05-29","561","FULL","114","0","HOLD","-","passive","FALSE","","-","","","-","","UPTREND","NEUTRAL","NEUTRAL","NEUTRAL","UPTREND PREMIUM","N/A","0","FALSE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0","0","NO VOLUME","50","50","100","0","0","0","114","114","114","0","0","0","Supertrend bullish | RSI 100.0 > 50 | Volume NaNx | Lolos anti-crash ADX | RISEN N/A","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LMAS","2026-05-29","2026-05-29","561","FULL","50","0","HOLD","-","passive","FALSE","","-","","","-","","UPTREND","NEUTRAL","NEUTRAL","NEUTRAL","UPTREND PREMIUM","N/A","0","FALSE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0","0","NO VOLUME","50","50","100","0","0","0","50","50","50","0","0","0","Supertrend bullish | RSI 100.0 > 50 | Volume NaNx | Lolos anti-crash ADX | RISEN N/A","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MABA","2026-05-29","2026-05-29","561","FULL","50","0","HOLD","-","passive","FALSE","","-","","","-","","UPTREND","NEUTRAL","NEUTRAL","NEUTRAL","UPTREND PREMIUM","N/A","0","FALSE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0","0","NO VOLUME","50","50","100","0","0","0","50","50","50","0","0","0","Supertrend bullish | RSI 100.0 > 50 | Volume NaNx | Lolos anti-crash ADX | RISEN N/A","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MAGP","2026-05-29","2026-05-29","561","FULL","50","0","HOLD","-","passive","FALSE","","-","","","-","","UPTREND","NEUTRAL","NEUTRAL","NEUTRAL","UPTREND PREMIUM","N/A","0","FALSE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0","0","NO VOLUME","50","50","100","0","0","0","50","50","50","0","0","0","Supertrend bullish | RSI 100.0 > 50 | Volume NaNx | Lolos anti-crash ADX | RISEN N/A","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"META","2026-05-29","2026-05-29","561","FULL","238","0","HOLD","-","passive","FALSE","","-","","","-","","UPTREND","NEUTRAL","NEUTRAL","NEUTRAL","UPTREND PREMIUM","N/A","0","FALSE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0","0","NO VOLUME","50","50","100","0","0","0","238","238","238","0","0","0","Supertrend bullish | RSI 100.0 > 50 | Volume NaNx | Lolos anti-crash ADX | RISEN N/A","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MKNT","2026-05-29","2026-05-29","561","FULL","1","0","AVOID","-","passive","FALSE","","-","","","-","","DOWNTREND","NEUTRAL","NEUTRAL","BEARISH","DOWNTREND PREMIUM","SIDEWAYS","0","FALSE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0","0","NO VOLUME","50","50","44.11","54.76","3.84","13.13","1","1","1.01","0","0","0","Supertrend bearish | RSI 44.1 lemah | Volume NaNx | Crash filter aktif | RISEN SIDEWAYS","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MTRA","2026-05-29","2026-05-29","561","FULL","244","0","HOLD","-","passive","FALSE","","-","","","-","","UPTREND","NEUTRAL","NEUTRAL","NEUTRAL","UPTREND PREMIUM","N/A","0","FALSE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0","0","NO VOLUME","50","50","100","0","0","0","244","244","244","0","0","0","Supertrend bullish | RSI 100.0 > 50 | Volume NaNx | Lolos anti-crash ADX | RISEN N/A","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NUSA","2026-05-29","2026-05-29","561","FULL","50","0","HOLD","-","passive","FALSE","","-","","","-","","UPTREND","NEUTRAL","NEUTRAL","NEUTRAL","UPTREND PREMIUM","N/A","0","FALSE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0","0","NO VOLUME","50","50","100","0","0","0","50","50","50","0","0","0","Supertrend bullish | RSI 100.0 > 50 | Volume NaNx | Lolos anti-crash ADX | RISEN N/A","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OCAP","2026-05-29","2026-05-29","561","FULL","159","0","HOLD","-","passive","FALSE","","-","","","-","","UPTREND","NEUTRAL","NEUTRAL","NEUTRAL","UPTREND PREMIUM","N/A","0","FALSE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0","0","NO VOLUME","50","50","100","0","0","0","159","159","159","0","0","0","Supertrend bullish | RSI 100.0 > 50 | Volume NaNx | Lolos anti-crash ADX | RISEN N/A","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PJHB","2026-05-29","2026-05-29","129","IPO / SHORT","191","-1.5463917525773196","AVOID","-","passive","FALSE","","-","","","-","","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","45.44","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.72","0.72","DRY / QUIET","64.29","35.71","36.58","14.42","19.69","28.75","210.6","230.23","328.28","2411600","3329555","0","Supertrend bearish | RSI 36.6 lemah | Volume 0.72x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PLAS","2026-05-29","2026-05-29","561","FULL","50","0","HOLD","-","passive","FALSE","","-","","","-","","UPTREND","NEUTRAL","NEUTRAL","NEUTRAL","UPTREND PREMIUM","N/A","0","FALSE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0","0","NO VOLUME","50","50","100","0","0","0","50","50","50","0","0","0","Supertrend bullish | RSI 100.0 > 50 | Volume NaNx | Lolos anti-crash ADX | RISEN N/A","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"POOL","2026-05-29","2026-05-29","561","FULL","50","0","HOLD","-","passive","FALSE","","-","","","-","","UPTREND","NEUTRAL","NEUTRAL","NEUTRAL","UPTREND PREMIUM","N/A","0","FALSE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0","0","NO VOLUME","50","50","100","0","0","0","50","50","50","0","0","0","Supertrend bullish | RSI 100.0 > 50 | Volume NaNx | Lolos anti-crash ADX | RISEN N/A","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"POSA","2026-05-29","2026-05-29","561","FULL","50","0","HOLD","-","passive","FALSE","","-","","","-","","UPTREND","NEUTRAL","NEUTRAL","NEUTRAL","UPTREND PREMIUM","N/A","0","FALSE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0","0","NO VOLUME","50","50","100","0","0","0","50","50","50","0","0","0","Supertrend bullish | RSI 100.0 > 50 | Volume NaNx | Lolos anti-crash ADX | RISEN N/A","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PURE","2026-05-29","2026-05-29","561","FULL","51","0","HOLD","-","passive","FALSE","","-","","","-","","UPTREND","NEUTRAL","NEUTRAL","NEUTRAL","UPTREND PREMIUM","N/A","0","FALSE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0","0","NO VOLUME","50","50","100","0","0","0","51","51","51","0","0","0","Supertrend bullish | RSI 100.0 > 50 | Volume NaNx | Lolos anti-crash ADX | RISEN N/A","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RIMO","2026-05-29","2026-05-29","561","FULL","50","0","HOLD","-","passive","FALSE","","-","","","-","","UPTREND","NEUTRAL","NEUTRAL","NEUTRAL","UPTREND PREMIUM","N/A","0","FALSE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0","0","NO VOLUME","50","50","100","0","0","0","50","50","50","0","0","0","Supertrend bullish | RSI 100.0 > 50 | Volume NaNx | Lolos anti-crash ADX | RISEN N/A","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RLCO","2026-05-29","2026-05-29","107","IPO / SHORT","2820","4.059040590405904","AVOID","-","passive","FALSE","","-","","","-","","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","SIDEWAYS","63.65","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.42","0.42","DRY / QUIET","55","45","27.73","40.82","9.25","41.21","4038.19","4786.94","3465.16","576300","1373715","0","Supertrend bearish | RSI 27.7 lemah | Volume 0.42x | Crash filter aktif | RISEN SIDEWAYS","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SBAT","2026-05-29","2026-05-29","561","FULL","1","0","AVOID","-","passive","FALSE","","-","","","-","","DOWNTREND","NEUTRAL","NEUTRAL","BEARISH","DOWNTREND PREMIUM","SIDEWAYS","0","FALSE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0","0","NO VOLUME","50","50","45.46","99.66","0.03","20.53","1","1","1.03","0","0","0","Supertrend bearish | RSI 45.5 lemah | Volume NaNx | Crash filter aktif | RISEN SIDEWAYS","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SCPI","2026-05-29","2026-05-29","561","FULL","29000","0","HOLD","-","passive","FALSE","","-","","","-","","UPTREND","NEUTRAL","NEUTRAL","NEUTRAL","UPTREND PREMIUM","N/A","0","FALSE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0","0","NO VOLUME","50","50","100","0","0","0","29000","29000","29000","0","0","0","Supertrend bullish | RSI 100.0 > 50 | Volume NaNx | Lolos anti-crash ADX | RISEN N/A","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SIMA","2026-05-29","2026-05-29","561","FULL","50","0","HOLD","-","passive","FALSE","","-","","","-","","UPTREND","NEUTRAL","NEUTRAL","NEUTRAL","UPTREND PREMIUM","N/A","0","FALSE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0","0","NO VOLUME","50","50","100","0","0","0","50","50","50","0","0","0","Supertrend bullish | RSI 100.0 > 50 | Volume NaNx | Lolos anti-crash ADX | RISEN N/A","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SKYB","2026-05-29","2026-05-29","561","FULL","51","0","HOLD","-","passive","FALSE","","-","","","-","","UPTREND","NEUTRAL","NEUTRAL","NEUTRAL","UPTREND PREMIUM","N/A","0","FALSE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0","0","NO VOLUME","50","50","100","0","0","0","51","51","51","0","0","0","Supertrend bullish | RSI 100.0 > 50 | Volume NaNx | Lolos anti-crash ADX | RISEN N/A","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SMRU","2026-05-29","2026-05-29","561","FULL","50","0","HOLD","-","passive","FALSE","","-","","","-","","UPTREND","NEUTRAL","NEUTRAL","NEUTRAL","UPTREND PREMIUM","N/A","0","FALSE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0","0","NO VOLUME","50","50","100","0","0","0","50","50","50","0","0","0","Supertrend bullish | RSI 100.0 > 50 | Volume NaNx | Lolos anti-crash ADX | RISEN N/A","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SRIL","2026-05-29","2026-05-29","561","FULL","146","0","HOLD","-","passive","FALSE","","-","","","-","","UPTREND","NEUTRAL","NEUTRAL","NEUTRAL","UPTREND PREMIUM","N/A","0","FALSE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0","0","NO VOLUME","50","50","100","0","0","0","146","146","146","0","0","0","Supertrend bullish | RSI 100.0 > 50 | Volume NaNx | Lolos anti-crash ADX | RISEN N/A","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SUGI","2026-05-29","2026-05-29","561","FULL","50","0","HOLD","-","passive","FALSE","","-","","","-","","UPTREND","NEUTRAL","NEUTRAL","NEUTRAL","UPTREND PREMIUM","N/A","0","FALSE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0","0","NO VOLUME","50","50","100","0","0","0","50","50","50","0","0","0","Supertrend bullish | RSI 100.0 > 50 | Volume NaNx | Lolos anti-crash ADX | RISEN N/A","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SUPA","2026-05-29","2026-05-29","100","IPO / SHORT","840","0","AVOID","-","passive","FALSE","","-","","","-","","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","SIDEWAYS","98.27","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.51","0.51","DRY / QUIET","50","50","44.62","8.82","18.76","16.78","853.93","874.48","869.73","18375600","36047595","0","Supertrend bearish | RSI 44.6 lemah | Volume 0.51x | Lolos anti-crash ADX | RISEN SIDEWAYS","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SUPR","2026-05-29","2026-05-29","561","FULL","43850","0","AVOID","-","passive","FALSE","","-","","","-","","DOWNTREND","NEUTRAL","NEUTRAL","NEUTRAL","DOWNTREND PREMIUM","NORMAL UPTREND","0","FALSE","TRUE","FALSE","LAGGING","LAGGARD (Passive)","0","0","NO VOLUME","50","50","0.19","99.61","0.19","99.8","43850","43850","43794.5","0","0","0","Supertrend bearish | RSI 0.2 lemah | Volume NaNx | Crash filter aktif | RISEN NORMAL UPTREND","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TDPM","2026-05-29","2026-05-29","561","FULL","119","0","HOLD","-","passive","FALSE","","-","","","-","","UPTREND","NEUTRAL","NEUTRAL","NEUTRAL","UPTREND PREMIUM","N/A","0","FALSE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0","0","NO VOLUME","50","50","100","0","0","0","119","119","119","0","0","0","Supertrend bullish | RSI 100.0 > 50 | Volume NaNx | Lolos anti-crash ADX | RISEN N/A","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TECH","2026-05-29","2026-05-29","561","FULL","50","0","HOLD","-","passive","FALSE","","-","","","-","","UPTREND","NEUTRAL","NEUTRAL","NEUTRAL","UPTREND PREMIUM","N/A","0","FALSE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0","0","NO VOLUME","50","50","100","0","0","0","50","50","50","0","0","0","Supertrend bullish | RSI 100.0 > 50 | Volume NaNx | Lolos anti-crash ADX | RISEN N/A","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TELE","2026-05-29","2026-05-29","561","FULL","9","0","HOLD","-","passive","FALSE","","-","","","-","","UPTREND","NEUTRAL","NEUTRAL","BEARISH","UPTREND PREMIUM","SIDEWAYS","0","FALSE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0","0","NO VOLUME","50","50","39.56","3.05","30.29","32.2","9","9","9.27","0","0","0","Supertrend bullish | RSI 39.6 lemah | Volume NaNx | Lolos anti-crash ADX | RISEN SIDEWAYS","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TOPS","2026-05-29","2026-05-29","561","FULL","1","0","AVOID","-","passive","FALSE","","-","","","-","","DOWNTREND","NEUTRAL","NEUTRAL","BEARISH","DOWNTREND PREMIUM","SIDEWAYS","0","FALSE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0","0","NO VOLUME","50","50","42.95","21.92","11.24","7.2","1","1","1.04","0","0","0","Supertrend bearish | RSI 43.0 lemah | Volume NaNx | Lolos anti-crash ADX | RISEN SIDEWAYS","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TOYS","2026-05-29","2026-05-29","561","FULL","8","0","HOLD","-","passive","FALSE","","-","","","-","","UPTREND","NEUTRAL","NEUTRAL","BEARISH","UPTREND PREMIUM","SIDEWAYS","0","FALSE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0","0","NO VOLUME","50","50","27.99","55.8","20.78","73.25","8","8","8.34","0","0","0","Supertrend bullish | RSI 28.0 lemah | Volume NaNx | Crash filter aktif | RISEN SIDEWAYS","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TRAM","2026-05-29","2026-05-29","561","FULL","50","0","HOLD","-","passive","FALSE","","-","","","-","","UPTREND","NEUTRAL","NEUTRAL","NEUTRAL","UPTREND PREMIUM","N/A","0","FALSE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0","0","NO VOLUME","50","50","100","0","0","0","50","50","50","0","0","0","Supertrend bullish | RSI 100.0 > 50 | Volume NaNx | Lolos anti-crash ADX | RISEN N/A","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TRIL","2026-05-29","2026-05-29","561","FULL","50","0","HOLD","-","passive","FALSE","","-","","","-","","UPTREND","NEUTRAL","NEUTRAL","NEUTRAL","UPTREND PREMIUM","N/A","0","FALSE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0","0","NO VOLUME","50","50","100","0","0","0","50","50","50","0","0","0","Supertrend bullish | RSI 100.0 > 50 | Volume NaNx | Lolos anti-crash ADX | RISEN N/A","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TRIO","2026-05-29","2026-05-29","561","FULL","426","0","HOLD","-","passive","FALSE","","-","","","-","","UPTREND","NEUTRAL","NEUTRAL","NEUTRAL","UPTREND PREMIUM","N/A","0","FALSE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0","0","NO VOLUME","50","50","100","0","0","0","426","426","426","0","0","0","Supertrend bullish | RSI 100.0 > 50 | Volume NaNx | Lolos anti-crash ADX | RISEN N/A","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UNIT","2026-05-29","2026-05-29","561","FULL","316","0","HOLD","-","passive","FALSE","","-","","","-","","UPTREND","NEUTRAL","NEUTRAL","NEUTRAL","UPTREND PREMIUM","N/A","0","FALSE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0","0","NO VOLUME","50","50","100","0","0","0","316","316","316","0","0","0","Supertrend bullish | RSI 100.0 > 50 | Volume NaNx | Lolos anti-crash ADX | RISEN N/A","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WICO","2026-05-29","2026-05-29","561","FULL","123","0","AVOID","-","passive","FALSE","","-","","","-","","DOWNTREND","NEUTRAL","NEUTRAL","NEUTRAL","DOWNTREND PREMIUM","NORMAL UPTREND","0","FALSE","TRUE","FALSE","LAGGING","LAGGARD (Passive)","0","0","NO VOLUME","50","50","31.93","36.15","31.93","68.07","123","123","122.99","0","0","0","Supertrend bearish | RSI 31.9 lemah | Volume NaNx | Crash filter aktif | RISEN NORMAL UPTREND","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
