"Ticker","Date","LatestAvailableDate","HistoryBars","HistoryQuality","Price","ChangePct","Signal","ActiveSignals","SignalGroup","ActiveSignal","SniperLocation","LastActiveSignals","LastActiveDate","LastSniperLocation","SignalAgeLabel","AgeDays","Trend","TrendShort","TrendMedium","TrendLong","Structure","Regime","RisenScore","RisenInsideRolling","RisenRecentUpBreak","RisenVolSurge","Quadrant","AlphaStatus","RVol","VolPower","VolRegime","XRayBuyPowerPct","XRaySellPowerPct","RSI","ADX","PlusDI","MinusDI","EMA21","EMA50","EMA200","Volume","VolumeSMA20","Score","LogicNotes","Strategy","PortfolioCapital","Buy1","Buy2","Buy3","Buy4","Weight1","Weight2","Weight3","Weight4","Lot1","Lot2","Lot3","Lot4","TotalLots","TotalDeployed","CashLeft","AvgEntry","TheoreticalAvgEntry","StopLoss","TP1","TP2","TP2Fib","RiskBuy1Pct","RiskAvgPct","UpsideBuy1Pct","UpsideAvgPct","RewardRiskBuy1","RewardRiskAvg"
"BUDI","2026-05-25","2026-05-25","559","FULL","208","0.9708737864077669","AVOID","-","passive","FALSE","","V-SHAPE","2026-01-02","","143d","143","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","SIDEWAYS","50.51","TRUE","FALSE","TRUE","LEADING","LEADING (Passive)","2.14","2.14","VOLUME SURGE","66.67","33.33","44.44","17.46","17.36","17.68","209.79","211.56","216.71","410100","191360","834","Supertrend bearish | RSI 44.4 lemah | Volume valid 2.14x | Lolos anti-crash ADX | RISEN SIDEWAYS","Full Grid (1-2-3-4)","100000000","216","214","214","212","0.1","0.2","0.3","0.4","462","934","1401","1886","4683","99931400","68600","213.39","213.39","210","226","248","248","2.78","1.59","14.81","16.22","5.33","10.2"
"GPSO","2026-05-25","2026-05-25","559","FULL","490","2.510460251046025","HOLD","-","passive","FALSE","","V-SHAPE","2026-03-03","","83d","83","UPTREND","BULLISH","BULLISH","NEUTRAL","UPTREND DISCOUNT","NORMAL UPTREND","50.06","TRUE","TRUE","FALSE","WEAKENING","WEAKENING (Passive)","1.48","1.48","EXPANSION","55.56","44.44","74.05","56.57","40.67","5.37","430.16","413.89","489.45","29294300","19776780","834","Supertrend bullish | RSI 74.0 > 50 | Volume valid 1.48x | Lolos anti-crash ADX | RISEN NORMAL UPTREND","Full Grid (1-2-3-4)","100000000","396","384","380","376","0.1","0.2","0.3","0.4","252","520","789","1063","2624","99898000","102000","380.71","380.71","362","448","498","498","8.59","4.91","25.76","30.81","3","6.27"
"RALS","2026-05-25","2026-05-25","559","FULL","392","-1.0101010101010102","AVOID","-","passive","FALSE","","SMART GAMMA","2026-03-03","","83d","83","DOWNTREND","BEARISH","BEARISH","BEARISH","DOWNTREND DISCOUNT","NORMAL DOWNTREND","28.83","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","1.17","1.17","NORMAL","16.67","83.33","25.22","18.68","13.44","42.53","441.81","448.92","437.42","10740700","9170750","834","Supertrend bearish | RSI 25.2 lemah | Volume 1.17x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","530","470","456","436","0.1","0.2","0.3","0.4","188","425","657","917","2187","99879400","120600","456.7","456.72","406","715","900","900","23.4","11.1","69.81","97.07","2.98","8.74"
"SMAR","2026-05-25","2026-05-25","559","FULL","5225","2.450980392156863","AVOID","-","passive","FALSE","","V-SHAPE","2026-03-03","","83d","83","DOWNTREND","BEARISH","BEARISH","BULLISH","STRUCTURE + DISCOUNT","SIDEWAYS","25","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.53","0.53","DRY / QUIET","70","30","40.85","27.15","17.39","29.85","5693.75","5649.46","5163.84","120700","226680","834","Supertrend bearish | RSI 40.9 lemah | Volume 0.53x | Lolos anti-crash ADX | RISEN SIDEWAYS","Full Grid (1-2-3-4)","100000000","5975","5650","5550","5450","0.1","0.2","0.3","0.4","16","35","54","73","178","99090000","910000","5566.85","5568.45","5225","7100","8225","8225","12.55","6.14","37.66","47.75","3","7.78"
"DOID","2026-05-25","2026-05-25","559","FULL","206","-1.9047619047619049","AVOID","-","passive","FALSE","","V-SHAPE","2026-03-02","","84d","84","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","27.07","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.25","0.25","DRY / QUIET","0","100","28.34","39.85","7.26","31.68","232.34","253.82","319.68","1348800","5346775","832","Supertrend bearish | RSI 28.3 lemah | Volume 0.25x | Crash filter aktif | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","318","300","294","288","0.1","0.2","0.3","0.4","314","666","1020","1388","3388","99927600","72400","294.95","294.95","276","382","444","444","13.21","6.42","39.62","50.54","3","7.87"
"ESSA","2026-05-25","2026-05-25","559","FULL","715","1.4184397163120568","AVOID","-","passive","FALSE","","BETA BREAKOUT","2026-03-02","","84d","84","DOWNTREND","BEARISH","BEARISH","BULLISH","STRUCTURE + DISCOUNT","NORMAL UPTREND","25","TRUE","TRUE","FALSE","LAGGING","LAGGARD (Passive)","0.21","0.21","DRY / QUIET","83.33","16.67","40.89","26.81","12.49","23.8","783.12","772.11","702.93","32624500","157625900","832","Supertrend bearish | RSI 40.9 lemah | Volume 0.21x | Lolos anti-crash ADX | RISEN NORMAL UPTREND","Full Grid (1-2-3-4)","100000000","725","665","650","625","0.1","0.2","0.3","0.4","137","300","461","640","1538","99847500","152500","649.2","649.26","590","930","1130","1130","18.62","9.12","55.86","74.06","3","8.12"
"ASRI","2026-05-25","2026-05-25","559","FULL","119","2.586206896551724","AVOID","-","passive","FALSE","","BETA BREAKOUT","2026-01-09","","136d","136","DOWNTREND","BEARISH","BEARISH","BEARISH","DOWNTREND DISCOUNT","NORMAL DOWNTREND","40.81","TRUE","FALSE","FALSE","LEADING","LEADING (Passive)","0.41","0.41","DRY / QUIET","60","40","37.81","21.58","17.66","32.86","125.92","134.05","149.39","9300600","22722145","828","Supertrend bearish | RSI 37.8 lemah | Volume 0.41x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","177","169","166","164","0.1","0.2","0.3","0.4","564","1183","1807","2439","5993","99971300","28700","166.81","166.82","159","204","232","232","10.17","4.68","31.07","39.08","3.06","8.34"
"MLIA","2026-05-25","2026-05-25","559","FULL","250","0","AVOID","-","passive","FALSE","","BETA BREAKOUT","2026-01-09","","136d","136","DOWNTREND","BEARISH","BEARISH","BEARISH","DOWNTREND DISCOUNT","NORMAL DOWNTREND","55.52","TRUE","FALSE","FALSE","LEADING","LEADING (Passive)","1.24","1.24","EXPANSION","100","0","16.9","74.58","4.27","44.89","261.52","276.79","308.36","171700","138195","828","Supertrend bearish | RSI 16.9 lemah | Volume valid 1.24x | Crash filter aktif | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","350","340","336","332","0.1","0.2","0.3","0.4","285","588","892","1204","2969","99911000","89000","336.51","336.52","326","386","424","424","6.86","3.12","21.14","26","3.08","8.32"
"DNAR","2026-05-25","2026-05-25","559","FULL","124","0","AVOID","-","passive","FALSE","","V-SHAPE","2026-02-27","","87d","87","DOWNTREND","BEARISH","BEARISH","BEARISH","DOWNTREND DISCOUNT","NORMAL DOWNTREND","58.75","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.41","0.41","DRY / QUIET","40","60","31.52","23.86","17.47","27.64","134.2","139.48","140.96","896600","2164145","826","Supertrend bearish | RSI 31.5 lemah | Volume 0.41x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","160","149","146","143","0.1","0.2","0.3","0.4","625","1342","2054","2797","6818","99981300","18700","146.64","146.64","136","196","232","232","15","7.26","45","58.21","3","8.02"
"TAPG","2026-05-25","2026-05-25","559","FULL","1525","-5.864197530864197","AVOID","-","passive","FALSE","","SMART SNIPER","2026-02-27","Demand Structure","87d","87","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","SIDEWAYS","17.5","TRUE","TRUE","FALSE","LAGGING","LAGGARD (Passive)","0.78","0.78","DRY / QUIET","9.09","90.91","35.23","32.07","16.87","30.4","1784.64","1787.9","1583.42","30928900","39851830","826","Supertrend bearish | RSI 35.2 lemah | Volume 0.78x | Crash filter aktif | RISEN SIDEWAYS","Full Grid (1-2-3-4)","100000000","1625","1485","1450","1400","0.1","0.2","0.3","0.4","61","134","206","285","686","99581500","418500","1451.63","1451.74","1330","2070","2510","2510","18.15","8.38","54.46","72.91","3","8.7"
"DADA","2026-05-25","2026-05-25","559","FULL","50","0","AVOID","-","passive","FALSE","","SMART SNIPER","2026-01-07","Discount Only","138d","138","DOWNTREND","NEUTRAL","BEARISH","BULLISH","DOWNTREND DISCOUNT","SIDEWAYS","0","FALSE","FALSE","FALSE","LEADING","LEADING (Passive)","0.21","0.21","DRY / QUIET","50","50","43.12","84.07","65.97","1.55","50","50.19","47.06","304900","1446150","824","Supertrend bearish | RSI 43.1 lemah | Volume 0.21x | Lolos anti-crash ADX | RISEN SIDEWAYS","Full Grid (1-2-3-4)","100000000","60","34","27","18","0.1","0.2","0.3","0.4","1666","5882","11111","22222","40881","99994100","5900","24.46","24.46","7","163","240","240","88.33","71.38","300","881.2","3.4","12.34"
"STAR","2026-05-25","2026-05-25","559","FULL","446","1.82648401826484","AVOID","-","passive","FALSE","","BETA BREAKOUT","2026-02-26","","88d","88","DOWNTREND","BEARISH","BEARISH","BULLISH","DEMAND STRUCTURE","NORMAL DOWNTREND","25","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.06","0.06","DRY / QUIET","74.07","25.93","26.37","48.96","18.22","24.28","556.31","583.66","410.78","21300","365885","824","Supertrend bearish | RSI 26.4 lemah | Volume 0.06x | Crash filter aktif | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","790","700","675","645","0.1","0.2","0.3","0.4","126","285","444","620","1475","99864000","136000","677.04","677.1","590","1090","1390","1390","25.32","12.86","75.95","105.3","3","8.19"
"TKIM","2026-05-25","2026-05-25","559","FULL","5575","-7.851239669421488","AVOID","-","passive","FALSE","","G ACC","2026-02-26","","88d","88","DOWNTREND","BEARISH","BEARISH","BEARISH","DOWNTREND DISCOUNT","NORMAL DOWNTREND","0","FALSE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","1.91","1.91","EXPANSION","4.17","95.83","14.8","35.94","6.11","41.3","7669.96","8179.35","7676.14","7681600","4022800","824","Supertrend bearish | RSI 14.8 lemah | Volume valid 1.91x | Crash filter aktif | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","10975","8725","8175","7425","0.1","0.2","0.3","0.4","9","22","36","53","120","97855000","2145000","8154.58","8156.37","6350","17925","24850","24850","42.14","22.13","126.42","204.74","3","9.25"
"BGTG","2026-05-25","2026-05-25","559","FULL","117","0","AVOID","-","passive","FALSE","","BETA BREAKOUT","2026-01-06","","139d","139","DOWNTREND","BEARISH","BEARISH","BULLISH","DOWNTREND DISCOUNT","SIDEWAYS","93.33","TRUE","FALSE","FALSE","LEADING","LEADING (Passive)","0.37","0.37","DRY / QUIET","50","50","42.93","22.12","9.5","19.67","119.47","121.75","115.54","1900600","5184115","822","Supertrend bearish | RSI 42.9 lemah | Volume 0.37x | Lolos anti-crash ADX | RISEN SIDEWAYS","Full Grid (1-2-3-4)","100000000","144","126","122","116","0.1","0.2","0.3","0.4","694","1587","2459","3448","8188","99986400","13600","122.11","122.11","106","202","258","258","26.39","13.2","79.17","111.28","3","8.43"
"JAYA","2026-05-25","2026-05-25","559","FULL","132","3.125","HOLD","-","passive","FALSE","","BETA BREAKOUT","2026-02-25","","89d","89","UPTREND","BEARISH","BEARISH","BULLISH","STRUCTURE + DISCOUNT","SIDEWAYS","100","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.14","0.14","DRY / QUIET","66.67","33.33","47.27","31.97","16.98","14.89","134.91","133.35","119.35","2417600","17169455","822","Supertrend bullish | RSI 47.3 lemah | Volume 0.14x | Lolos anti-crash ADX | RISEN SIDEWAYS","Full Grid (1-2-3-4)","100000000","162","132","124","114","0.1","0.2","0.3","0.4","617","1515","2419","3508","8059","99980200","19800","124.06","124.06","99","256","352","352","38.89","20.2","117.28","183.73","3.02","9.1"
"KLBF","2026-05-25","2026-05-25","559","FULL","810","1.25","AVOID","-","passive","FALSE","","V-SHAPE","2026-02-25","","89d","89","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","33.13","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.53","0.53","DRY / QUIET","50","50","31","31.98","13.72","28.92","866.11","930.35","1115.14","35730100","67565915","822","Supertrend bearish | RSI 31.0 lemah | Volume 0.53x | Crash filter aktif | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","1115","1095","1085","1080","0.1","0.2","0.3","0.4","89","182","276","370","917","99758500","241500","1087.88","1087.9","1065","1190","1230","1230","4.48","2.1","10.31","13.06","2.3","6.21"
"NINE","2026-05-25","2026-05-25","559","FULL","103","8.421052631578947","AVOID","-","passive","FALSE","","V-SHAPE","2026-02-25","","89d","89","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","29.65","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.61","0.61","DRY / QUIET","88.89","11.11","38.5","19.54","14.15","26.06","122.21","136.17","179.2","20620100","33725125","822","Supertrend bearish | RSI 38.5 lemah | Volume 0.61x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","150","126","120","112","0.1","0.2","0.3","0.4","666","1587","2500","3571","8324","99981400","18600","120.11","120.11","98","228","306","306","34.67","18.41","104","154.76","3","8.41"
"OMED","2026-05-25","2026-05-25","559","FULL","228","-5.785123966942149","AVOID","-","passive","FALSE","","BETA BREAKOUT","2026-02-25","","89d","89","DOWNTREND","BEARISH","BEARISH","BULLISH","DOWNTREND DISCOUNT","NORMAL UPTREND","25","TRUE","TRUE","FALSE","LAGGING","LAGGARD (Passive)","0.59","0.59","DRY / QUIET","0","100","31.27","25.64","13.65","21.92","259.91","260.23","226.58","19047200","32447315","822","Supertrend bearish | RSI 31.3 lemah | Volume 0.59x | Lolos anti-crash ADX | RISEN NORMAL UPTREND","Full Grid (1-2-3-4)","100000000","242","220","214","208","0.1","0.2","0.3","0.4","413","909","1401","1923","4646","99972400","27600","215.18","215.18","196","312","380","380","19.01","8.91","57.02","76.6","3","8.59"
"RAFI","2026-05-25","2026-05-25","559","FULL","36","0","AVOID","-","passive","FALSE","","BETA BREAKOUT","2026-01-06","","139d","139","DOWNTREND","NEUTRAL","BEARISH","BULLISH","DEMAND STRUCTURE","SIDEWAYS","0","FALSE","FALSE","FALSE","LEADING","LEADING (Passive)","0","0","NO VOLUME","50","50","40.45","37.19","20.15","44.11","36.01","36.3","33.31","0","0","822","Supertrend bearish | RSI 40.5 lemah | Volume NaNx | Crash filter aktif | RISEN SIDEWAYS","Full Grid (1-2-3-4)","100000000","38","34","33","32","0.1","0.2","0.3","0.4","2631","5882","9090","12500","30103","99993600","6400","33.22","33.22","30","50","62","62","21.05","9.69","63.16","86.65","3","8.95"
"SCNP","2026-05-25","2026-05-25","559","FULL","146","-3.9473684210526314","AVOID","-","passive","FALSE","","BETA BREAKOUT + V-SHAPE","2026-02-25","","89d","89","DOWNTREND","BEARISH","BEARISH","BEARISH","DOWNTREND DISCOUNT","NORMAL DOWNTREND","0","FALSE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.53","0.53","DRY / QUIET","39.13","60.87","25.01","27.72","22.22","19.46","161.89","168.67","171.31","508600","968455","822","Supertrend bearish | RSI 25.0 lemah | Volume 0.53x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","224","195","188","178","0.1","0.2","0.3","0.4","446","1025","1595","2247","5313","99960500","39500","188.14","188.15","161","318","414","414","28.13","14.43","84.82","120.05","3.02","8.32"
"ASJT","2026-05-25","2026-05-25","559","FULL","177","0","AVOID","-","passive","FALSE","","G ACC","2026-01-05","","140d","140","DOWNTREND","BEARISH","BEARISH","BULLISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","56","TRUE","FALSE","FALSE","LEADING","LEADING (Passive)","0.04","0.04","DRY / QUIET","100","0","38.34","29.55","7.02","27.41","182.73","185.5","163.54","13000","363340","820","Supertrend bearish | RSI 38.3 lemah | Volume 0.04x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","254","178","159","134","0.1","0.2","0.3","0.4","393","1123","1886","2985","6387","99958000","42000","156.5","156.52","97","490","725","725","61.81","38.02","185.43","363.25","3","9.55"
"ASRM","2026-05-25","2026-05-25","559","FULL","276","1.4705882352941175","AVOID","-","passive","FALSE","","SMART SNIPER","2026-01-05","Structure + Discount","140d","140","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","74.56","TRUE","FALSE","FALSE","LEADING","LEADING (Passive)","0.62","0.62","DRY / QUIET","100","0","42","28.33","10.75","28.35","282","288.12","316.25","8500","13815","820","Supertrend bearish | RSI 42.0 lemah | Volume 0.62x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","354","334","328","320","0.1","0.2","0.3","0.4","282","598","914","1250","3044","99935200","64800","328.3","328.31","310","420","486","486","12.43","5.57","37.29","48.03","3","8.62"
"BCIC","2026-05-25","2026-05-25","559","FULL","118","2.608695652173913","AVOID","-","passive","FALSE","","SMART SNIPER","2026-01-05","Structure + Discount","140d","140","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","25.46","TRUE","FALSE","FALSE","LEADING","LEADING (Passive)","0.28","0.28","DRY / QUIET","66.67","33.33","37.53","17.02","28.58","20.35","123.46","130.66","149.7","143200","508530","820","Supertrend bearish | RSI 37.5 lemah | Volume 0.28x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","168","154","151","146","0.1","0.2","0.3","0.4","595","1298","1986","2739","6618","99963200","36800","151.05","151.05","138","214","258","258","17.86","8.64","53.57","70.81","3","8.2"
"BVIC","2026-05-25","2026-05-25","559","FULL","99","-1","AVOID","-","passive","FALSE","","SMART GAMMA","2026-01-05","","140d","140","DOWNTREND","BEARISH","BEARISH","BEARISH","DOWNTREND DISCOUNT","SIDEWAYS","91.53","TRUE","FALSE","FALSE","LEADING","LEADING (Passive)","0.97","0.97","NORMAL","0","100","35.86","25.91","10.69","20.29","102.84","107","108.28","1822900","1870975","820","Supertrend bearish | RSI 35.9 lemah | Volume 0.97x | Lolos anti-crash ADX | RISEN SIDEWAYS","Full Grid (1-2-3-4)","100000000","139","123","119","113","0.1","0.2","0.3","0.4","719","1626","2521","3539","8405","99984500","15500","118.96","118.96","104","192","244","244","25.18","12.57","75.54","105.11","3","8.36"
"CNMA","2026-05-25","2026-05-25","559","FULL","96","2.127659574468085","AVOID","-","passive","FALSE","","SMART SNIPER","2026-01-05","Structure + Discount","140d","140","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","20.45","TRUE","FALSE","FALSE","LEADING","LEADING (Passive)","0.74","0.74","DRY / QUIET","60","40","37.94","37.52","9.69","25.73","99.85","103.88","119.17","10169900","13723635","820","Supertrend bearish | RSI 37.9 lemah | Volume 0.74x | Crash filter aktif | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","128","121","119","117","0.1","0.2","0.3","0.4","781","1652","2521","3418","8372","99976500","23500","119.42","119.42","113","151","173","173","11.72","5.37","35.16","44.87","3","8.35"
"CPRO","2026-05-25","2026-05-25","559","FULL","53","3.9215686274509802","AVOID","-","passive","FALSE","","SMART GAMMA","2026-01-05","","140d","140","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","SIDEWAYS","43.39","TRUE","FALSE","FALSE","LEADING","LEADING (Passive)","0.49","0.49","DRY / QUIET","100","0","41.4","23.61","15.51","20.17","54.83","56.89","58.98","76275500","154912350","820","Supertrend bearish | RSI 41.4 lemah | Volume 0.49x | Lolos anti-crash ADX | RISEN SIDEWAYS","Full Grid (1-2-3-4)","100000000","86","73","70","66","0.1","0.2","0.3","0.4","1162","2739","4285","6060","14246","99978900","21100","70.18","70.18","59","127","167","167","31.4","15.93","94.19","137.96","3","8.66"
"INCI","2026-05-25","2026-05-25","559","FULL","690","0","AVOID","-","passive","FALSE","","G ACC","2026-02-24","","90d","90","DOWNTREND","BEARISH","BEARISH","BULLISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","61.39","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","1.83","1.83","EXPANSION","55.56","44.44","35.93","16.91","8.11","20.32","712.06","715.27","683.74","86300","47140","820","Supertrend bearish | RSI 35.9 lemah | Volume valid 1.83x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","885","760","730","690","0.1","0.2","0.3","0.4","112","263","410","579","1364","99781000","219000","731.53","731.62","625","1275","1665","1665","29.38","14.56","88.14","127.6","3","8.76"
"MNCN","2026-05-25","2026-05-25","559","FULL","208","0.9708737864077669","AVOID","-","passive","FALSE","","BETA BREAKOUT","2026-01-05","","140d","140","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","33.56","TRUE","FALSE","FALSE","LEADING","LEADING (Passive)","0.74","0.74","DRY / QUIET","33.33","66.67","33.65","31.86","14.95","28.07","224.35","233.05","250.79","25982500","35323385","820","Supertrend bearish | RSI 33.6 lemah | Volume 0.74x | Crash filter aktif | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","280","268","266","262","0.1","0.2","0.3","0.4","357","746","1127","1526","3756","99948200","51800","266.1","266.1","254","320","358","358","9.29","4.55","27.86","34.53","3","7.59"
"PTPP","2026-05-25","2026-05-25","559","FULL","210","-1.8691588785046727","AVOID","-","passive","FALSE","","BETA BREAKOUT","2026-02-24","","90d","90","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","51.69","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.47","0.47","DRY / QUIET","0","100","24.72","26.19","15.04","31.18","239.25","267.73","332.78","4880700","10379080","820","Supertrend bearish | RSI 24.7 lemah | Volume 0.47x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","374","336","326","312","0.1","0.2","0.3","0.4","267","595","920","1282","3064","99968200","31800","326.27","326.27","292","498","620","620","21.93","10.5","65.78","90.03","3","8.57"
